Job,Burn,Inf,AreaTP,AreaFN,AreaFP,CSI,F_3,Bias,Hit_Rate
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_5.5_,250Gu075,5.5,4658430.55354118,4523376.138037049,122620.29551439278,0.500668183006164,0.0145150706960764,-0.47929084006518385,0.5073544575724953
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_5_,250Gu075,5,7057464.195361002,2124342.496217391,623355.41810364,0.7197702716604922,0.5031147515931875,-0.1634740447640295,0.768635676226352
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_6.5_,250Gu075,6.5,1294078.4252085485,7887728.266369744,24062.783336503115,0.1405710159952627,-0.7162441156838389,-0.8564398867431969,0.14093941080196112
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_6_,250Gu075,6,3308874.808264942,5872931.883313286,74191.21806011595,0.3574843945048199,-0.27701573618316955,-0.6315468033727951,0.36037295484557746
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_7.5_,250Gu075,7.5,582562.7912303915,8599243.90034773,14396.65394374129,0.06334818504356728,-0.8717381301731546,-0.9349845335208717,0.06344751210725648
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_7_,250Gu075,7,871104.3232347484,8310702.368343532,18716.34465658916,0.0946798698078398,-0.8086059907473793,-0.9030887168744799,0.09487286680014088
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_2.5_,250Gu125,2.5,8767885.224404313,413921.4671737563,3071753.823278243,0.7155377584967292,0.6817580691834138,0.2894672525116826,0.9549193877547626
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_3.5_,250Gu125,3.5,8650340.170572182,531466.5210058822,2725704.3328139246,0.726460815602216,0.6818279347325533,0.23897669440380276,0.9421174351782677
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_3_,250Gu125,3,8715532.593682468,466274.09789545136,2908374.7856260045,0.7208769041321367,0.6823105601302197,0.26597169487031236,0.949217608956727
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_4.5_,250Gu125,4.5,8367963.013459119,813843.6781187683,2105044.0503513496,0.7413904201260663,0.6692849500771498,0.1406259590954957,0.9113634488879759
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_4_,250Gu125,4,8525947.34673572,655859.3448422629,2403531.0430540186,0.7359256624214883,0.6793145078858976,0.19034072017817683,0.9285696849353352
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_5.5_,250Gu125,5.5,4378135.403291176,4803671.2882872755,101873.77909783124,0.47159479660249926,-0.04583698096247604,-0.5120775972665522,0.4768272247886464
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_5_,250Gu125,5,7092011.030188382,2089795.6613899565,461602.3459924403,0.7354257195311186,0.5187185723751595,-0.17732820675596606,0.7723982075001926
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_6.5_,250Gu125,6.5,1668802.3722741227,7513004.319304088,26145.776982357424,0.18123490297892444,-0.6346907162025738,-0.8154014557057567,0.18175098086140182
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_6_,250Gu125,6,3205817.4977714545,5975989.193806698,68839.3562019816,0.3465506604850318,-0.29945710620935473,-0.6433537577112076,0.3491488772805393
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_7.5_,250Gu125,7.5,533192.5456771983,8648614.145900955,13211.343941385067,0.05798711254480664,-0.8825889812151106,-0.9404905910162797,0.0580705479419709
Geul_8m_ECMWF_13_00_Ge250Gu125_inf_7_,250Gu125,7,845754.3075995016,8336052.3839788,21308.56454753354,0.09189869778459477,-0.8138872401270384,-0.9055672917899351,0.09211197055316367
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_2.5_,250Gu175,2.5,8778483.342246579,403323.349331521,3114244.289351014,0.7139270450213487,0.6811259977617801,0.29524918472810513,0.9560736396572731
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_3.5_,250Gu175,3.5,8660193.253088204,521613.43848985806,2755691.5209873077,0.7254613235436982,0.6817659504260034,0.24331573921575145,0.9431905445179647
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_3_,250Gu175,3,8734408.613681361,447398.07789669925,2940918.972797462,0.7204987438879982,0.6835930107811733,0.2715719224613957,0.9512734156876694
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_4.5_,250Gu175,4.5,8416720.598242298,765086.0933354889,2186181.8986448986,0.7403878471061541,0.6730860472087193,0.1547730041640869,0.9166736875393727
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_4_,250Gu175,4,8559525.630333593,622281.0612446518,2484937.1783510447,0.7336687704609282,0.680330746743054,0.20286379137287458,0.9322267302996673
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_5.5_,250Gu175,5.5,4219291.871584288,4962514.819994079,99277.03739058659,0.45461198226395205,-0.08007932803040843,-0.529660223304864,0.45952741255751545
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_5_,250Gu175,5,8295865.230440187,885941.4611377342,1950380.340748517,0.7452143236859085,0.6656305493058091,0.11592913196344568,0.9035112052674372
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_6.5_,250Gu175,6.5,1217555.930336512,7964250.761241727,27541.141213062783,0.13220870277059324,-0.7325920307714483,-0.8643951987475835,0.1326052672676372
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_6_,250Gu175,6,2111464.635110553,7070342.056467699,52787.22658080532,0.22864726417027761,-0.5369892239230929,-0.7642891062304268,0.2299617826900269
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_7.5_,250Gu175,7.5,571224.5800286975,8610582.111549448,13443.198478738974,0.06212170271156859,-0.8742946225109078,-0.9363232315657752,0.062212655876609055
Geul_8m_ECMWF_13_00_Ge250Gu175_inf_7_,250Gu175,7,896720.5693792675,8285086.122199042,23883.969434476505,0.09740937452710503,-0.8025867721267669,-0.8997360138655351,0.09766275848540276
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_2.5_,250Gu225,2.5,8785739.315288555,396067.37628950004,3133622.7444841587,0.7133928508868744,0.6812325938413727,0.29814996766438795,0.9568638951359334
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_3.5_,250Gu225,3.5,8677080.875211801,504725.81636616756,2805933.6456682533,0.7238295651309601,0.6817260658753104,0.2506269089081208,0.9450297927934893
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_3_,250Gu225,3,8746477.28475162,435329.40682645456,2979652.316779039,0.7191963792124952,0.6834005584538754,0.2771048221137502,0.9525878270530617
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_4.5_,250Gu225,4.5,8403921.950236559,777884.7413415043,2185338.6493494315,0.739316837973222,0.6708841120767101,0.15328725111354213,0.9152797736359432
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_4_,250Gu225,4,8561226.620334433,620580.0712435036,2481638.9661276606,0.7340220781736445,0.6808148108312095,0.20268983625970072,0.9324119868682561
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_5.5_,250Gu225,5.5,4530983.467666355,4650823.223912037,101634.0672850799,0.48807156585130856,-0.012908980555648361,-0.49545686480194584,0.4934740645130549
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_5_,250Gu225,5,8040655.712744647,1141150.9788338116,1421674.1310252391,0.7583034144414338,0.6506830020574936,0.030552064709521876,0.8757160744975742
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_6.5_,250Gu225,6.5,1215425.7976252004,7966380.893953094,24495.758934726695,0.1320210588516425,-0.7332971225545274,-0.8649588694023362,0.13237327232558804
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_6_,250Gu225,6,3127269.609347496,6054537.0822309,58986.91665631182,0.3384200255874892,-0.3167766316385252,-0.6529815282512689,0.3405941460536133
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_7.5_,250Gu225,7.5,546469.9269880635,8635336.76459012,13128.407074977034,0.05943162416318832,-0.8797089648611967,-0.9390535705161033,0.05951660118147569
Geul_8m_ECMWF_13_00_Ge250Gu225_inf_7_,250Gu225,7,750561.2171938601,8431245.474384362,18773.33958634637,0.08157759778747965,-0.8348043526793076,-0.9162109830208189,0.0817443932774465
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_2.5_,2Gu075,2.5,8747527.280947458,434279.4106305962,3007977.3519941783,0.7176113415692623,0.6819848358757841,0.2803040869640927,0.9527021832174994
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_3.5_,2Gu075,3.5,8627837.340747226,553969.3508307267,2675762.9590996974,0.7276227418368276,0.6809041167601394,0.23108672176851575,0.9396666288630475
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_3_,2Gu075,3,8694817.287725918,486989.4038520565,2846391.4386271844,0.7228694766751083,0.682382165227425,0.2569648996138518,0.9469614837024669
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_4.5_,2Gu075,4.5,8372536.836104053,809269.8554738297,2086088.5108231942,0.7430435485697406,0.6712226946358683,0.13905963153423184,0.9118615886112977
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_4_,2Gu075,4,8499683.207551833,682123.4840261075,2332244.956393385,0.7382008929106552,0.6789581949550408,0.17971642486013772,0.9257092305535262
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_5.5_,2Gu075,5.5,4671481.455594241,4510325.235984151,118705.5238016784,0.5022821697786822,0.017327671409708877,-0.4782958147235328,0.5087758447233431
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_5_,2Gu075,5,7107353.090353312,2074453.6012249356,651799.9515130129,0.722761581616312,0.511806061783477,-0.15494267059845757,0.7740691270349147
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_6.5_,2Gu075,6.5,1567604.9257881357,7614201.7657901505,25412.5823971146,0.17025823749186014,-0.656723453637406,-0.8265028265465015,0.17072946299620645
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_6_,2Gu075,6,3466496.2776650097,5715310.413913193,74347.52643773743,0.374507186896034,-0.2429533997900715,-0.6143630634970236,0.37753967101535396
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_7.5_,2Gu075,7.5,674769.0314733799,8507037.660104716,14898.747034031026,0.07337073433279485,-0.8516385221764048,-0.9248875736906985,0.07348978846312501
Geul_8m_ECMWF_13_00_Ge2Gu075_inf_7_,2Gu075,7,1004507.8939050204,8177298.797673261,18923.885097527353,0.10917697084310729,-0.7795892776114465,-0.8885369934937469,0.10940198673822801
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_2.5_,2Gu125,2.5,8758149.27753213,423657.41404593067,3045352.7985787294,0.7162865001133492,0.6816376174855412,0.285531537811347,0.9538590357783805
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_3.5_,2Gu125,3.5,8638413.49840881,543393.1931692285,2703936.5884064045,0.7267878242798558,0.6810697584955896,0.23530700087804313,0.9408184890597127
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_3_,2Gu125,3,8704155.728544377,477650.9630335379,2884696.908565949,0.7213486206924598,0.6817637517973937,0.26215384688291166,0.9479785428861547
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_4.5_,2Gu125,4.5,8386750.881443169,795055.8101346255,2122580.9555505626,0.741902272218491,0.6715706598434861,0.14458212746230403,0.91340965489244
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_4_,2Gu125,4,8504587.854807075,677218.8367712863,2350187.5313608437,0.7374776374662002,0.6787524227566597,0.18220473930517622,0.9262434007249969
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_5.5_,2Gu125,5.5,4636111.453322506,4545695.238255918,112061.63718440638,0.4988354998504321,0.009728587910672873,-0.4828715905267371,0.5049236614374335
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_5_,2Gu125,5,7170652.632871071,2011154.0587073131,663265.4878542331,0.7283494221455595,0.5240691464855369,-0.1467999290476648,0.780963145243304
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_6.5_,2Gu125,6.5,1742829.9326659355,7438976.758912323,26146.04497124277,0.18927442207083123,-0.6186116489973326,-0.8073390088619793,0.18981339851823442
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_6_,2Gu125,6,3343788.889098662,5838017.802479604,69815.54079512009,0.3614273048674681,-0.2695990876770894,-0.6282208344655298,0.36417548325926435
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_7.5_,2Gu125,7.5,641444.6723215152,8540362.019256609,14750.88396371329,0.06974834518814209,-0.8588993525079638,-0.9285330678016654,0.06986039827105822
Geul_8m_ECMWF_13_00_Ge2Gu125_inf_7_,2Gu125,7,949547.688841486,8232259.002736847,21473.51663895233,0.10317491887225907,-0.7913169162656684,-0.8942450829017048,0.10341621433964875
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_2.5_,2Gu175,2.5,8770801.902816283,411004.78876182565,3088371.41708987,0.7148064050203441,0.6813101684439996,0.29159475016870307,0.9552370461971482
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_3.5_,2Gu175,3.5,8650230.502392802,531576.1891851951,2739286.223215425,0.7256239477555234,0.6810327183284347,0.24044396796713774,0.9421054911041873
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_3_,2Gu175,3,8714393.702207549,467412.98937037104,2913625.6015694584,0.7204698014096326,0.6818260408525848,0.26641952878869635,0.9490935711161173
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_4.5_,2Gu175,4.5,8411897.890505848,769908.8010719096,2170949.2602308667,0.7409564625729258,0.6731395550008702,0.1525887558103458,0.9161484414850372
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_4_,2Gu175,4,8524943.38617327,656863.3054050867,2399528.188500578,0.7360933324566095,0.6793759236080874,0.18979542279994654,0.9284603425589903
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_5.5_,2Gu175,5.5,3890717.968927313,5291088.722651036,91738.49730069241,0.4195502248258965,-0.15100705557601277,-0.5662665747601987,0.4237420912483293
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_5_,2Gu175,5,8225244.394562439,956562.2970157437,1846970.8036915343,0.7457983804723847,0.6590650777626315,0.0969753052514708,0.895819817477411
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_6.5_,2Gu175,6.5,2205525.2476799213,6976281.443898425,43035.2407057782,0.239085424321609,-0.5171640046776647,-0.7551069670800079,0.24020602064110683
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_6_,2Gu175,6,2990703.5244453084,6191103.167132749,64145.826997540345,0.3234608352613568,-0.34614060977034783,-0.6672932186380174,0.32572059344143117
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_7.5_,2Gu175,7.5,682815.6038455123,8498991.087732587,14907.730217498796,0.07424560256294194,-0.8498878105166843,-0.9240102348590077,0.07436614892707516
Geul_8m_ECMWF_13_00_Ge2Gu175_inf_7_,2Gu175,7,1208381.570695814,7973425.120882487,24661.007065262675,0.131253550248577,-0.7348142383841093,-0.8657080660506562,0.13160607833359864
